location,location_name,yr,week,ew,mw,value
38,North Dakota,2021,6,202106,48,72
38,North Dakota,2021,7,202107,49,66
38,North Dakota,2021,8,202108,50,50
38,North Dakota,2021,9,202109,51,49
38,North Dakota,2021,10,202110,52,46
38,North Dakota,2021,11,202111,53,42
38,North Dakota,2021,12,202112,54,42
38,North Dakota,2021,13,202113,55,65
38,North Dakota,2021,14,202114,56,102
38,North Dakota,2021,15,202115,57,74
38,North Dakota,2021,16,202116,58,70
38,North Dakota,2021,17,202117,59,79
38,North Dakota,2021,18,202118,60,57
38,North Dakota,2021,19,202119,61,63
38,North Dakota,2021,20,202120,62,64
38,North Dakota,2021,21,202121,63,38
38,North Dakota,2021,22,202122,64,29
38,North Dakota,2021,23,202123,65,25
38,North Dakota,2021,24,202124,66,26
38,North Dakota,2021,25,202125,67,14
38,North Dakota,2021,26,202126,68,12
38,North Dakota,2021,27,202127,69,13
38,North Dakota,2021,28,202128,70,14
38,North Dakota,2021,29,202129,71,23
38,North Dakota,2021,30,202130,72,21
38,North Dakota,2021,31,202131,73,35
38,North Dakota,2021,32,202132,74,55
38,North Dakota,2021,33,202133,75,111
38,North Dakota,2021,34,202134,76,164
38,North Dakota,2021,35,202135,77,137
38,North Dakota,2021,36,202136,78,156
38,North Dakota,2021,37,202137,79,166
38,North Dakota,2021,38,202138,80,209
38,North Dakota,2021,39,202139,81,236
38,North Dakota,2021,40,202140,82,213
38,North Dakota,2021,41,202141,83,267
38,North Dakota,2021,42,202142,84,205
38,North Dakota,2021,43,202143,85,214
38,North Dakota,2021,44,202144,86,194
38,North Dakota,2021,45,202145,87,182
38,North Dakota,2021,46,202146,88,165
38,North Dakota,2021,47,202147,89,218
38,North Dakota,2021,48,202148,90,221
38,North Dakota,2021,49,202149,91,188
38,North Dakota,2021,50,202150,92,113
38,North Dakota,2021,51,202151,93,131
38,North Dakota,2021,52,202152,94,173
38,North Dakota,2022,1,202201,95,173
38,North Dakota,2022,2,202202,96,239
38,North Dakota,2022,3,202203,97,288
38,North Dakota,2022,4,202204,98,300
38,North Dakota,2022,5,202205,99,236
38,North Dakota,2022,6,202206,100,173
38,North Dakota,2022,7,202207,101,157
38,North Dakota,2022,8,202208,102,95
39,Ohio,2020,29,202029,18,582
39,Ohio,2020,30,202030,19,821
39,Ohio,2020,31,202031,20,659
39,Ohio,2020,32,202032,21,473
39,Ohio,2020,33,202033,22,625
39,Ohio,2020,34,202034,23,661
39,Ohio,2020,35,202035,24,649
39,Ohio,2020,36,202036,25,692
39,Ohio,2020,37,202037,26,579
39,Ohio,2020,38,202038,27,600
39,Ohio,2020,39,202039,28,605
39,Ohio,2020,40,202040,29,798
39,Ohio,2020,41,202041,30,1151
39,Ohio,2020,42,202042,31,1405
39,Ohio,2020,43,202043,32,1552
39,Ohio,2020,44,202044,33,1741
39,Ohio,2020,45,202045,34,2588
39,Ohio,2020,46,202046,35,3400
39,Ohio,2020,47,202047,36,4427
39,Ohio,2020,48,202048,37,4639
39,Ohio,2020,49,202049,38,5076
39,Ohio,2020,50,202050,39,5091
39,Ohio,2020,51,202051,40,4828
39,Ohio,2020,52,202052,41,4158
39,Ohio,2020,53,202053,42,4211
39,Ohio,2021,1,202101,43,3978
39,Ohio,2021,2,202102,44,3760
39,Ohio,2021,3,202103,45,3060
39,Ohio,2021,4,202104,46,2588
39,Ohio,2021,5,202105,47,2152
39,Ohio,2021,6,202106,48,1827
39,Ohio,2021,7,202107,49,1426
39,Ohio,2021,8,202108,50,1276
39,Ohio,2021,9,202109,51,1127
39,Ohio,2021,10,202110,52,1072
39,Ohio,2021,11,202111,53,1040
39,Ohio,2021,12,202112,54,1244
39,Ohio,2021,13,202113,55,1251
39,Ohio,2021,14,202114,56,1437
39,Ohio,2021,15,202115,57,1518
39,Ohio,2021,16,202116,58,1362
39,Ohio,2021,17,202117,59,1293
39,Ohio,2021,18,202118,60,1196
39,Ohio,2021,19,202119,61,987
39,Ohio,2021,20,202120,62,1012
39,Ohio,2021,21,202121,63,882
39,Ohio,2021,22,202122,64,640
39,Ohio,2021,23,202123,65,540
39,Ohio,2021,24,202124,66,464
39,Ohio,2021,25,202125,67,437
39,Ohio,2021,26,202126,68,327
39,Ohio,2021,27,202127,69,384
39,Ohio,2021,28,202128,70,431
39,Ohio,2021,29,202129,71,586
39,Ohio,2021,30,202130,72,750
39,Ohio,2021,31,202131,73,1131
39,Ohio,2021,32,202132,74,1452
39,Ohio,2021,33,202133,75,1908
39,Ohio,2021,34,202134,76,2247
39,Ohio,2021,35,202135,77,2816
39,Ohio,2021,36,202136,78,3286
39,Ohio,2021,37,202137,79,3697
39,Ohio,2021,38,202138,80,3626
39,Ohio,2021,39,202139,81,3310
39,Ohio,2021,40,202140,82,3062
39,Ohio,2021,41,202141,83,2860
39,Ohio,2021,42,202142,84,2477
39,Ohio,2021,43,202143,85,2210
39,Ohio,2021,44,202144,86,2224
39,Ohio,2021,45,202145,87,2582
39,Ohio,2021,46,202146,88,3092
39,Ohio,2021,47,202147,89,3490
39,Ohio,2021,48,202148,90,3973
39,Ohio,2021,49,202149,91,4439
39,Ohio,2021,50,202150,92,4385
39,Ohio,2021,51,202151,93,4470
39,Ohio,2021,52,202152,94,6142
39,Ohio,2022,1,202201,95,7184
39,Ohio,2022,2,202202,96,6930
39,Ohio,2022,3,202203,97,5393
39,Ohio,2022,4,202204,98,4558
39,Ohio,2022,5,202205,99,3174
39,Ohio,2022,6,202206,100,2451
39,Ohio,2022,7,202207,101,1611
39,Ohio,2022,8,202208,102,1116
40,Oklahoma,2020,29,202029,18,241
40,Oklahoma,2020,30,202030,19,468
40,Oklahoma,2020,31,202031,20,358
40,Oklahoma,2020,32,202032,21,391
40,Oklahoma,2020,33,202033,22,490
40,Oklahoma,2020,34,202034,23,644
40,Oklahoma,2020,35,202035,24,672
40,Oklahoma,2020,36,202036,25,566
40,Oklahoma,2020,37,202037,26,608
40,Oklahoma,2020,38,202038,27,719
40,Oklahoma,2020,39,202039,28,802
40,Oklahoma,2020,40,202040,29,927
40,Oklahoma,2020,41,202041,30,1193
40,Oklahoma,2020,42,202042,31,1266
40,Oklahoma,2020,43,202043,32,1420
40,Oklahoma,2020,44,202044,33,1406
40,Oklahoma,2020,45,202045,34,1549
40,Oklahoma,2020,46,202046,35,1878
40,Oklahoma,2020,47,202047,36,2306
40,Oklahoma,2020,48,202048,37,2398
40,Oklahoma,2020,49,202049,38,2270
40,Oklahoma,2020,50,202050,39,2176
40,Oklahoma,2020,51,202051,40,2424
40,Oklahoma,2020,52,202052,41,2509
40,Oklahoma,2020,53,202053,42,2723
40,Oklahoma,2021,1,202101,43,2807
40,Oklahoma,2021,2,202102,44,2379
40,Oklahoma,2021,3,202103,45,2010
40,Oklahoma,2021,4,202104,46,1737
40,Oklahoma,2021,5,202105,47,1469
40,Oklahoma,2021,6,202106,48,1188
40,Oklahoma,2021,7,202107,49,993
40,Oklahoma,2021,8,202108,50,856
40,Oklahoma,2021,9,202109,51,523
40,Oklahoma,2021,10,202110,52,417
40,Oklahoma,2021,11,202111,53,352
40,Oklahoma,2021,12,202112,54,321
40,Oklahoma,2021,13,202113,55,315
40,Oklahoma,2021,14,202114,56,300
40,Oklahoma,2021,15,202115,57,280
40,Oklahoma,2021,16,202116,58,295
40,Oklahoma,2021,17,202117,59,265
40,Oklahoma,2021,18,202118,60,202
40,Oklahoma,2021,19,202119,61,202
40,Oklahoma,2021,20,202120,62,254
40,Oklahoma,2021,21,202121,63,214
40,Oklahoma,2021,22,202122,64,166
40,Oklahoma,2021,23,202123,65,171
40,Oklahoma,2021,24,202124,66,164
40,Oklahoma,2021,25,202125,67,247
40,Oklahoma,2021,26,202126,68,290
40,Oklahoma,2021,27,202127,69,424
40,Oklahoma,2021,28,202128,70,572
40,Oklahoma,2021,29,202129,71,748
40,Oklahoma,2021,30,202130,72,1263
40,Oklahoma,2021,31,202131,73,1646
40,Oklahoma,2021,32,202132,74,2015
40,Oklahoma,2021,33,202133,75,2153
40,Oklahoma,2021,34,202134,76,2160
40,Oklahoma,2021,35,202135,77,2159
40,Oklahoma,2021,36,202136,78,2077
40,Oklahoma,2021,37,202137,79,1967
40,Oklahoma,2021,38,202138,80,1599
40,Oklahoma,2021,39,202139,81,1347
40,Oklahoma,2021,40,202140,82,1304
40,Oklahoma,2021,41,202141,83,977
40,Oklahoma,2021,42,202142,84,792
40,Oklahoma,2021,43,202143,85,679
40,Oklahoma,2021,44,202144,86,596
40,Oklahoma,2021,45,202145,87,671
40,Oklahoma,2021,46,202146,88,627
40,Oklahoma,2021,47,202147,89,641
40,Oklahoma,2021,48,202148,90,858
40,Oklahoma,2021,49,202149,91,1121
40,Oklahoma,2021,50,202150,92,1065
40,Oklahoma,2021,51,202151,93,1133
40,Oklahoma,2021,52,202152,94,1421
40,Oklahoma,2022,1,202201,95,1772
40,Oklahoma,2022,2,202202,96,2633
40,Oklahoma,2022,3,202203,97,3241
40,Oklahoma,2022,4,202204,98,3504
40,Oklahoma,2022,5,202205,99,2825
40,Oklahoma,2022,6,202206,100,2092
40,Oklahoma,2022,7,202207,101,1119
40,Oklahoma,2022,8,202208,102,653
41,Oregon,2020,29,202029,18,53
41,Oregon,2020,30,202030,19,66
41,Oregon,2020,31,202031,20,96
41,Oregon,2020,32,202032,21,89
41,Oregon,2020,33,202033,22,104
41,Oregon,2020,34,202034,23,136
41,Oregon,2020,35,202035,24,76
41,Oregon,2020,36,202036,25,55
41,Oregon,2020,37,202037,26,58
41,Oregon,2020,38,202038,27,88
41,Oregon,2020,39,202039,28,109
41,Oregon,2020,40,202040,29,98
41,Oregon,2020,41,202041,30,130
41,Oregon,2020,42,202042,31,132
41,Oregon,2020,43,202043,32,165
41,Oregon,2020,44,202044,33,143
41,Oregon,2020,45,202045,34,214
41,Oregon,2020,46,202046,35,320
41,Oregon,2020,47,202047,36,356
41,Oregon,2020,48,202048,37,451
41,Oregon,2020,49,202049,38,482
41,Oregon,2020,50,202050,39,431
41,Oregon,2020,51,202051,40,471
41,Oregon,2020,52,202052,41,408
41,Oregon,2020,53,202053,42,463
41,Oregon,2021,1,202101,43,411
41,Oregon,2021,2,202102,44,361
41,Oregon,2021,3,202103,45,259
41,Oregon,2021,4,202104,46,303
41,Oregon,2021,5,202105,47,263
41,Oregon,2021,6,202106,48,233
41,Oregon,2021,7,202107,49,220
41,Oregon,2021,8,202108,50,156
41,Oregon,2021,9,202109,51,126
41,Oregon,2021,10,202110,52,129
41,Oregon,2021,11,202111,53,145
41,Oregon,2021,12,202112,54,146
41,Oregon,2021,13,202113,55,154
41,Oregon,2021,14,202114,56,182
41,Oregon,2021,15,202115,57,221
41,Oregon,2021,16,202116,58,285
41,Oregon,2021,17,202117,59,253
41,Oregon,2021,18,202118,60,283
41,Oregon,2021,19,202119,61,279
41,Oregon,2021,20,202120,62,247
41,Oregon,2021,21,202121,63,211
41,Oregon,2021,22,202122,64,185
41,Oregon,2021,23,202123,65,151
41,Oregon,2021,24,202124,66,197
41,Oregon,2021,25,202125,67,128
41,Oregon,2021,26,202126,68,112
41,Oregon,2021,27,202127,69,90
41,Oregon,2021,28,202128,70,128
41,Oregon,2021,29,202129,71,166
41,Oregon,2021,30,202130,72,300
41,Oregon,2021,31,202131,73,465
41,Oregon,2021,32,202132,74,554
41,Oregon,2021,33,202133,75,731
41,Oregon,2021,34,202134,76,940
41,Oregon,2021,35,202135,77,912
41,Oregon,2021,36,202136,78,852
41,Oregon,2021,37,202137,79,726
41,Oregon,2021,38,202138,80,581
41,Oregon,2021,39,202139,81,529
41,Oregon,2021,40,202140,82,450
41,Oregon,2021,41,202141,83,365
41,Oregon,2021,42,202142,84,375
41,Oregon,2021,43,202143,85,350
41,Oregon,2021,44,202144,86,375
41,Oregon,2021,45,202145,87,321
41,Oregon,2021,46,202146,88,293
41,Oregon,2021,47,202147,89,296
41,Oregon,2021,48,202148,90,267
41,Oregon,2021,49,202149,91,316
41,Oregon,2021,50,202150,92,239
41,Oregon,2021,51,202151,93,271
41,Oregon,2021,52,202152,94,381
41,Oregon,2022,1,202201,95,556
41,Oregon,2022,2,202202,96,695
41,Oregon,2022,3,202203,97,844
41,Oregon,2022,4,202204,98,924
41,Oregon,2022,5,202205,99,851
41,Oregon,2022,6,202206,100,714
41,Oregon,2022,7,202207,101,548
41,Oregon,2022,8,202208,102,450
42,Pennsylvania,2020,29,202029,18,209
42,Pennsylvania,2020,30,202030,19,543
42,Pennsylvania,2020,31,202031,20,762
42,Pennsylvania,2020,32,202032,21,724
42,Pennsylvania,2020,33,202033,22,456
42,Pennsylvania,2020,34,202034,23,498
42,Pennsylvania,2020,35,202035,24,541
42,Pennsylvania,2020,36,202036,25,466
42,Pennsylvania,2020,37,202037,26,408
42,Pennsylvania,2020,38,202038,27,385
42,Pennsylvania,2020,39,202039,28,405
42,Pennsylvania,2020,40,202040,29,514
42,Pennsylvania,2020,41,202041,30,650
42,Pennsylvania,2020,42,202042,31,715
42,Pennsylvania,2020,43,202043,32,1066
42,Pennsylvania,2020,44,202044,33,1233
42,Pennsylvania,2020,45,202045,34,1806
42,Pennsylvania,2020,46,202046,35,2487
42,Pennsylvania,2020,47,202047,36,3410
42,Pennsylvania,2020,48,202048,37,4213
42,Pennsylvania,2020,49,202049,38,5012
42,Pennsylvania,2020,50,202050,39,5305
42,Pennsylvania,2020,51,202051,40,5057
42,Pennsylvania,2020,52,202052,41,4584
42,Pennsylvania,2020,53,202053,42,4399
42,Pennsylvania,2021,1,202101,43,4203
42,Pennsylvania,2021,2,202102,44,3850
42,Pennsylvania,2021,3,202103,45,3297
42,Pennsylvania,2021,4,202104,46,2961
42,Pennsylvania,2021,5,202105,47,2487
42,Pennsylvania,2021,6,202106,48,2084
42,Pennsylvania,2021,7,202107,49,1795
42,Pennsylvania,2021,8,202108,50,1702
42,Pennsylvania,2021,9,202109,51,1455
42,Pennsylvania,2021,10,202110,52,1488
42,Pennsylvania,2021,11,202111,53,1699
42,Pennsylvania,2021,12,202112,54,1883
42,Pennsylvania,2021,13,202113,55,2230
42,Pennsylvania,2021,14,202114,56,2443
42,Pennsylvania,2021,15,202115,57,2558
42,Pennsylvania,2021,16,202116,58,2483
42,Pennsylvania,2021,17,202117,59,1870
42,Pennsylvania,2021,18,202118,60,1702
42,Pennsylvania,2021,19,202119,61,1299
42,Pennsylvania,2021,20,202120,62,1125
42,Pennsylvania,2021,21,202121,63,988
42,Pennsylvania,2021,22,202122,64,666
42,Pennsylvania,2021,23,202123,65,522
42,Pennsylvania,2021,24,202124,66,330
42,Pennsylvania,2021,25,202125,67,312
42,Pennsylvania,2021,26,202126,68,277
42,Pennsylvania,2021,27,202127,69,242
42,Pennsylvania,2021,28,202128,70,246
42,Pennsylvania,2021,29,202129,71,382
42,Pennsylvania,2021,30,202130,72,515
42,Pennsylvania,2021,31,202131,73,741
42,Pennsylvania,2021,32,202132,74,1016
42,Pennsylvania,2021,33,202133,75,1284
42,Pennsylvania,2021,34,202134,76,1560
42,Pennsylvania,2021,35,202135,77,1661
42,Pennsylvania,2021,36,202136,78,1826
42,Pennsylvania,2021,37,202137,79,2036
42,Pennsylvania,2021,38,202138,80,2216
42,Pennsylvania,2021,39,202139,81,2290
42,Pennsylvania,2021,40,202140,82,2375
42,Pennsylvania,2021,41,202141,83,2486
42,Pennsylvania,2021,42,202142,84,2319
42,Pennsylvania,2021,43,202143,85,2074
42,Pennsylvania,2021,44,202144,86,1986
42,Pennsylvania,2021,45,202145,87,2057
42,Pennsylvania,2021,46,202146,88,2638
42,Pennsylvania,2021,47,202147,89,3090
42,Pennsylvania,2021,48,202148,90,3560
42,Pennsylvania,2021,49,202149,91,3810
42,Pennsylvania,2021,50,202150,92,3625
42,Pennsylvania,2021,51,202151,93,3438
42,Pennsylvania,2021,52,202152,94,5047
42,Pennsylvania,2022,1,202201,95,6261
42,Pennsylvania,2022,2,202202,96,6532
42,Pennsylvania,2022,3,202203,97,5114
42,Pennsylvania,2022,4,202204,98,4004
42,Pennsylvania,2022,5,202205,99,2934
42,Pennsylvania,2022,6,202206,100,2157
42,Pennsylvania,2022,7,202207,101,1561
42,Pennsylvania,2022,8,202208,102,1266
44,Rhode Island,2020,13,202013,2,0
44,Rhode Island,2020,14,202014,3,0
44,Rhode Island,2020,15,202015,4,0
44,Rhode Island,2020,16,202016,5,0
44,Rhode Island,2020,17,202017,6,0
44,Rhode Island,2020,18,202018,7,0
44,Rhode Island,2020,19,202019,8,0
44,Rhode Island,2020,20,202020,9,0
44,Rhode Island,2020,21,202021,10,0
44,Rhode Island,2020,22,202022,11,0
44,Rhode Island,2020,23,202023,12,0
44,Rhode Island,2020,24,202024,13,0
44,Rhode Island,2020,25,202025,14,0
44,Rhode Island,2020,26,202026,15,0
44,Rhode Island,2020,27,202027,16,0
44,Rhode Island,2020,28,202028,17,0
44,Rhode Island,2020,29,202029,18,8
44,Rhode Island,2020,30,202030,19,46
44,Rhode Island,2020,31,202031,20,54
44,Rhode Island,2020,32,202032,21,57
44,Rhode Island,2020,33,202033,22,44
44,Rhode Island,2020,34,202034,23,43
44,Rhode Island,2020,35,202035,24,23
44,Rhode Island,2020,36,202036,25,22
44,Rhode Island,2020,37,202037,26,26
44,Rhode Island,2020,38,202038,27,23
44,Rhode Island,2020,39,202039,28,40
44,Rhode Island,2020,40,202040,29,34
44,Rhode Island,2020,41,202041,30,56
44,Rhode Island,2020,42,202042,31,48
44,Rhode Island,2020,43,202043,32,72
44,Rhode Island,2020,44,202044,33,74
44,Rhode Island,2020,45,202045,34,118
44,Rhode Island,2020,46,202046,35,112
44,Rhode Island,2020,47,202047,36,179
44,Rhode Island,2020,48,202048,37,209
44,Rhode Island,2020,49,202049,38,252
44,Rhode Island,2020,50,202050,39,271
44,Rhode Island,2020,51,202051,40,249
44,Rhode Island,2020,52,202052,41,223
44,Rhode Island,2020,53,202053,42,214
44,Rhode Island,2021,1,202101,43,229
44,Rhode Island,2021,2,202102,44,237
44,Rhode Island,2021,3,202103,45,213
44,Rhode Island,2021,4,202104,46,182
44,Rhode Island,2021,5,202105,47,152
44,Rhode Island,2021,6,202106,48,113
44,Rhode Island,2021,7,202107,49,110
44,Rhode Island,2021,8,202108,50,79
44,Rhode Island,2021,9,202109,51,86
44,Rhode Island,2021,10,202110,52,91
44,Rhode Island,2021,11,202111,53,68
44,Rhode Island,2021,12,202112,54,64
44,Rhode Island,2021,13,202113,55,86
44,Rhode Island,2021,14,202114,56,74
44,Rhode Island,2021,15,202115,57,88
44,Rhode Island,2021,16,202116,58,74
44,Rhode Island,2021,17,202117,59,78
44,Rhode Island,2021,18,202118,60,46
44,Rhode Island,2021,19,202119,61,45
44,Rhode Island,2021,20,202120,62,33
44,Rhode Island,2021,21,202121,63,26
44,Rhode Island,2021,22,202122,64,17
44,Rhode Island,2021,23,202123,65,20
44,Rhode Island,2021,24,202124,66,15
44,Rhode Island,2021,25,202125,67,2
44,Rhode Island,2021,26,202126,68,10
44,Rhode Island,2021,27,202127,69,12
44,Rhode Island,2021,28,202128,70,9
44,Rhode Island,2021,29,202129,71,15
44,Rhode Island,2021,30,202130,72,18
44,Rhode Island,2021,31,202131,73,43
44,Rhode Island,2021,32,202132,74,91
44,Rhode Island,2021,33,202133,75,89
44,Rhode Island,2021,34,202134,76,80
44,Rhode Island,2021,35,202135,77,96
44,Rhode Island,2021,36,202136,78,60
44,Rhode Island,2021,37,202137,79,83
44,Rhode Island,2021,38,202138,80,92
44,Rhode Island,2021,39,202139,81,62
44,Rhode Island,2021,40,202140,82,59
44,Rhode Island,2021,41,202141,83,52
44,Rhode Island,2021,42,202142,84,62
44,Rhode Island,2021,43,202143,85,44
44,Rhode Island,2021,44,202144,86,69
44,Rhode Island,2021,45,202145,87,66
44,Rhode Island,2021,46,202146,88,78
44,Rhode Island,2021,47,202147,89,97
44,Rhode Island,2021,48,202148,90,124
44,Rhode Island,2021,49,202149,91,193
44,Rhode Island,2021,50,202150,92,207
44,Rhode Island,2021,51,202151,93,172
44,Rhode Island,2021,52,202152,94,306
44,Rhode Island,2022,1,202201,95,364
44,Rhode Island,2022,2,202202,96,451
44,Rhode Island,2022,3,202203,97,333
44,Rhode Island,2022,4,202204,98,247
44,Rhode Island,2022,5,202205,99,155
44,Rhode Island,2022,6,202206,100,93
44,Rhode Island,2022,7,202207,101,63
44,Rhode Island,2022,8,202208,102,64
45,South Carolina,2020,29,202029,18,558
45,South Carolina,2020,30,202030,19,1069
45,South Carolina,2020,31,202031,20,1227
45,South Carolina,2020,32,202032,21,872
45,South Carolina,2020,33,202033,22,674
45,South Carolina,2020,34,202034,23,632
45,South Carolina,2020,35,202035,24,615
45,South Carolina,2020,36,202036,25,480
45,South Carolina,2020,37,202037,26,500
45,South Carolina,2020,38,202038,27,440
45,South Carolina,2020,39,202039,28,468
45,South Carolina,2020,40,202040,29,398
45,South Carolina,2020,41,202041,30,514
45,South Carolina,2020,42,202042,31,545
45,South Carolina,2020,43,202043,32,481
45,South Carolina,2020,44,202044,33,495
45,South Carolina,2020,45,202045,34,498
45,South Carolina,2020,46,202046,35,530
45,South Carolina,2020,47,202047,36,602
45,South Carolina,2020,48,202048,37,654
45,South Carolina,2020,49,202049,38,886
45,South Carolina,2020,50,202050,39,1051
45,South Carolina,2020,51,202051,40,1233
45,South Carolina,2020,52,202052,41,1432
45,South Carolina,2020,53,202053,42,1704
45,South Carolina,2021,1,202101,43,1928
45,South Carolina,2021,2,202102,44,1901
45,South Carolina,2021,3,202103,45,1727
45,South Carolina,2021,4,202104,46,1487
45,South Carolina,2021,5,202105,47,1255
45,South Carolina,2021,6,202106,48,977
45,South Carolina,2021,7,202107,49,836
45,South Carolina,2021,8,202108,50,684
45,South Carolina,2021,9,202109,51,509
45,South Carolina,2021,10,202110,52,481
45,South Carolina,2021,11,202111,53,447
45,South Carolina,2021,12,202112,54,445
45,South Carolina,2021,13,202113,55,487
45,South Carolina,2021,14,202114,56,487
45,South Carolina,2021,15,202115,57,456
45,South Carolina,2021,16,202116,58,439
45,South Carolina,2021,17,202117,59,361
45,South Carolina,2021,18,202118,60,297
45,South Carolina,2021,19,202119,61,253
45,South Carolina,2021,20,202120,62,206
45,South Carolina,2021,21,202121,63,180
45,South Carolina,2021,22,202122,64,142
45,South Carolina,2021,23,202123,65,108
45,South Carolina,2021,24,202124,66,98
45,South Carolina,2021,25,202125,67,84
45,South Carolina,2021,26,202126,68,91
45,South Carolina,2021,27,202127,69,173
45,South Carolina,2021,28,202128,70,264
45,South Carolina,2021,29,202129,71,371
45,South Carolina,2021,30,202130,72,780
45,South Carolina,2021,31,202131,73,1129
45,South Carolina,2021,32,202132,74,1469
45,South Carolina,2021,33,202133,75,1913
45,South Carolina,2021,34,202134,76,2127
45,South Carolina,2021,35,202135,77,2239
45,South Carolina,2021,36,202136,78,2325
45,South Carolina,2021,37,202137,79,1987
45,South Carolina,2021,38,202138,80,1485
45,South Carolina,2021,39,202139,81,1151
45,South Carolina,2021,40,202140,82,882
45,South Carolina,2021,41,202141,83,678
45,South Carolina,2021,42,202142,84,485
45,South Carolina,2021,43,202143,85,420
45,South Carolina,2021,44,202144,86,353
45,South Carolina,2021,45,202145,87,348
45,South Carolina,2021,46,202146,88,357
45,South Carolina,2021,47,202147,89,317
45,South Carolina,2021,48,202148,90,407
45,South Carolina,2021,49,202149,91,450
45,South Carolina,2021,50,202150,92,473
45,South Carolina,2021,51,202151,93,624
45,South Carolina,2021,52,202152,94,1298
45,South Carolina,2022,1,202201,95,1974
45,South Carolina,2022,2,202202,96,2570
45,South Carolina,2022,3,202203,97,2749
45,South Carolina,2022,4,202204,98,2719
45,South Carolina,2022,5,202205,99,1837
45,South Carolina,2022,6,202206,100,1317
45,South Carolina,2022,7,202207,101,826
45,South Carolina,2022,8,202208,102,531
46,South Dakota,2020,29,202029,18,77
46,South Dakota,2020,30,202030,19,16
46,South Dakota,2020,31,202031,20,31
46,South Dakota,2020,32,202032,21,59
46,South Dakota,2020,33,202033,22,93
46,South Dakota,2020,34,202034,23,102
46,South Dakota,2020,35,202035,24,141
46,South Dakota,2020,36,202036,25,119
46,South Dakota,2020,37,202037,26,154
46,South Dakota,2020,38,202038,27,226
46,South Dakota,2020,39,202039,28,283
46,South Dakota,2020,40,202040,29,299
46,South Dakota,2020,41,202041,30,350
46,South Dakota,2020,42,202042,31,318
46,South Dakota,2020,43,202043,32,386
46,South Dakota,2020,44,202044,33,483
46,South Dakota,2020,45,202045,34,537
46,South Dakota,2020,46,202046,35,508
46,South Dakota,2020,47,202047,36,485
46,South Dakota,2020,48,202048,37,395
46,South Dakota,2020,49,202049,38,340
46,South Dakota,2020,50,202050,39,289
46,South Dakota,2020,51,202051,40,221
46,South Dakota,2020,52,202052,41,163
46,South Dakota,2020,53,202053,42,174
46,South Dakota,2021,1,202101,43,163
46,South Dakota,2021,2,202102,44,140
46,South Dakota,2021,3,202103,45,92
46,South Dakota,2021,4,202104,46,80
46,South Dakota,2021,5,202105,47,75
46,South Dakota,2021,6,202106,48,55
46,South Dakota,2021,7,202107,49,81
46,South Dakota,2021,8,202108,50,80
46,South Dakota,2021,9,202109,51,57
46,South Dakota,2021,10,202110,52,46
46,South Dakota,2021,11,202111,53,44
46,South Dakota,2021,12,202112,54,79
46,South Dakota,2021,13,202113,55,52
46,South Dakota,2021,14,202114,56,70
46,South Dakota,2021,15,202115,57,72
46,South Dakota,2021,16,202116,58,73
46,South Dakota,2021,17,202117,59,78
46,South Dakota,2021,18,202118,60,59
46,South Dakota,2021,19,202119,61,46
46,South Dakota,2021,20,202120,62,28
46,South Dakota,2021,21,202121,63,25
46,South Dakota,2021,22,202122,64,29
46,South Dakota,2021,23,202123,65,26
46,South Dakota,2021,24,202124,66,16
46,South Dakota,2021,25,202125,67,22
46,South Dakota,2021,26,202126,68,31
46,South Dakota,2021,27,202127,69,28
46,South Dakota,2021,28,202128,70,43
46,South Dakota,2021,29,202129,71,27
46,South Dakota,2021,30,202130,72,44
46,South Dakota,2021,31,202131,73,54
46,South Dakota,2021,32,202132,74,94
46,South Dakota,2021,33,202133,75,126
46,South Dakota,2021,34,202134,76,241
46,South Dakota,2021,35,202135,77,229
46,South Dakota,2021,36,202136,78,165
46,South Dakota,2021,37,202137,79,197
46,South Dakota,2021,38,202138,80,181
46,South Dakota,2021,39,202139,81,205
46,South Dakota,2021,40,202140,82,189
46,South Dakota,2021,41,202141,83,163
46,South Dakota,2021,42,202142,84,190
46,South Dakota,2021,43,202143,85,216
46,South Dakota,2021,44,202144,86,195
46,South Dakota,2021,45,202145,87,262
46,South Dakota,2021,46,202146,88,231
46,South Dakota,2021,47,202147,89,234
46,South Dakota,2021,48,202148,90,267
46,South Dakota,2021,49,202149,91,298
46,South Dakota,2021,50,202150,92,223
46,South Dakota,2021,51,202151,93,214
46,South Dakota,2021,52,202152,94,214
46,South Dakota,2022,1,202201,95,288
46,South Dakota,2022,2,202202,96,449
46,South Dakota,2022,3,202203,97,499
46,South Dakota,2022,4,202204,98,406
46,South Dakota,2022,5,202205,99,317
46,South Dakota,2022,6,202206,100,232
46,South Dakota,2022,7,202207,101,146
46,South Dakota,2022,8,202208,102,141
47,Tennessee,2020,29,202029,18,717
47,Tennessee,2020,30,202030,19,1044
47,Tennessee,2020,31,202031,20,995
47,Tennessee,2020,32,202032,21,998
47,Tennessee,2020,33,202033,22,907
47,Tennessee,2020,34,202034,23,769
47,Tennessee,2020,35,202035,24,796
47,Tennessee,2020,36,202036,25,732
47,Tennessee,2020,37,202037,26,740
47,Tennessee,2020,38,202038,27,676
47,Tennessee,2020,39,202039,28,725
47,Tennessee,2020,40,202040,29,802
47,Tennessee,2020,41,202041,30,946
47,Tennessee,2020,42,202042,31,1090
