qid,DOA,interval,densityValue,created_time,published_time,resolve_time,target_end_date,location_name,b,exponent
9335,2022-01-24,177.1393902785493,1.98566,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,182.52629796497902,1.82329,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,188.0770245195696,1.66843,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,193.79655176549787,1.52305,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,199.69001302596362,1.38816,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,205.76269773138847,1.2641,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,212.02005616672434,1.15076,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,218.46770436312957,1.04767,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,225.11142913840297,0.95417,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,231.95719329070107,0.86949,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,239.0111409501996,0.79285,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,246.2796030935002,0.72347,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,253.7691032257353,0.66064,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,261.48636323546816,0.60369,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,269.4383094276433,0.55203,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,277.6320787400025,0.5051,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,286.0750251485468,0.46245,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,294.77472626778973,0.42364,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,303.7389901517299,0.38829,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,312.97586230164444,0.35607,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,322.4936328869929,0.32667,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,332.30084418591287,0.29984,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,342.40629825198675,0.27533,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,352.8190648141564,0.25294,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,363.54848941688135,0.23245,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,374.6042018078415,0.21371,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,385.9961245807175,0.19656,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,397.73448208079844,0.18086,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,409.8298095814183,0.16648,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,422.2929627394517,0.1533,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,435.1351273383542,0.14122,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,448.36782932749753,0.13015,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,462.00294516680407,0.11999,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,476.05271248596796,0.11068,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,490.52974106783154,0.10213,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,505.44702416576655,0.09429,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,520.81795016523,0.0871,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,536.6563145999496,0.08049,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,552.9763325335307,0.07442,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,569.7926513175933,0.06886,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,587.1203637378932,0.06374,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,604.9750215602201,0.05904,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,623.3726494882385,0.05473,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,642.3297595457915,0.05076,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,661.8633658965798,0.04712,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,681.9910001145138,0.04377,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,702.7307269184494,0.0407,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,724.1011603854195,0.03787,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,746.1214806569255,0.03528,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,768.8114511532726,0.03289,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,792.1914363114033,0.0307,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,816.282419862149,0.02869,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,841.1060236633043,0.02684,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,866.6845271054208,0.02514,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,893.0408871077459,0.02357,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,920.1987587222525,0.02214,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,948.1825163642384,0.02082,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,977.0172756885704,0.0196,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1006.7289161311919,0.01848,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1037.3441041361314,0.01746,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1068.8903170888598,0.01651,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1101.3958679774678,0.01564,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1134.8899308038108,0.01484,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1169.4025667674175,0.0141,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1204.9647512456659,0.01341,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1241.608401594439,0.01278,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1279.3664057942246,0.01219,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1318.272651967341,0.01164,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1358.3620587928147,0.01113,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1399.670606846182,0.01066,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1442.2353708923558,0.01022,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1486.0945531605335,0.0098,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1531.287517631019,0.00941,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1577.8548253647155,0.00904,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1625.8382709070183,0.00869,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1675.2809197987674,0.00836,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1726.2271472279244,0.00804,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1778.7226778566742,0.00774,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1832.814626859693,0.00746,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1888.551542210399,0.00719,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,1945.9834482531737,0.00693,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,2005.161890600616,0.00668,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,2066.139982396163,0.00644,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,2128.9724519835763,0.00621,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,2193.7156920260823,0.00599,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,2260.4278101192654,0.00577,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,2329.168680943103,0.00557,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9335,2022-01-24,2399.999999999999,0.00537,2022-01-11T19:41:55.838481Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,California,6.0,5.991464547107982
9336,2022-01-24,6.0,0.09507,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,6.1824633474675155,0.09716,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,6.370475507129871,0.09957,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,6.564205221461661,0.10233,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,6.763826364490265,0.10545,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,6.969518097849253,0.10895,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,7.181465031577421,0.11284,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,7.399857389807841,0.11713,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,7.6248911814956015,0.12183,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,7.856768376337472,0.12696,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,8.09569708604138,0.13253,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,8.341891751108399,0.13856,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,8.59557333329488,0.14506,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,8.856969513927464,0.15204,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,9.126314898248951,0.15954,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,9.403851225978478,0.16755,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,9.689827588274898,0.17609,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,9.984500651298184,0.18517,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,10.288134886569425,0.1948,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,10.601002808336222,0.20499,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,10.923385218156481,0.21572,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,11.255571456920148,0.227,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,11.59785966453506,0.2388,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,11.950557047509982,0.2511,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,12.313980154675008,0.26386,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,12.688455161286768,0.27705,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,13.074318161773412,0.29063,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,13.471915471382161,0.30454,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,13.88160393700013,0.31873,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,14.303751257427336,0.33315,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,14.738736313389484,0.34778,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,15.186949507586496,0.36257,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,15.64879311508222,0.37751,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,16.124681644349643,0.39261,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,16.615042209295645,0.40811,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,17.120314912599333,0.42425,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,17.640953240707816,0.44108,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,18.177424470844056,0.45861,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,18.730210090392077,0.4769,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,19.299806229035877,0.49598,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,19.88672410403992,0.51587,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,20.491490479070926,0.53663,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,21.11464813697259,0.55828,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,21.756756366917713,0.58086,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,22.418391466374878,0.60442,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,23.1001472583402,0.62899,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,23.802635624298414,0.65461,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,24.52648705339159,0.6813,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,25.272351208288335,0.7091,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,26.0408975082615,0.73804,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,26.83281572999747,0.76814,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,27.648816626676528,0.79943,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,28.48963256587968,0.83192,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,29.35601818689467,0.86562,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,30.248751078011004,0.90054,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,31.168632474411925,0.93667,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,32.11648797728957,0.97401,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,33.093168294828985,1.01255,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,34.099550005725696,1.05226,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,35.13653634592247,1.09312,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,36.20505801927097,1.13509,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,37.30607403284627,1.17812,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
9336,2022-01-24,38.44057255766362,1.22217,2022-01-11T19:43:01.872923Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,California,6.0,5.991464547107982
